コード,銘柄名,市場,現在値,前日比(%)
523A,セイワＨＬＤＧ,東,"--","-- (--%) "
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏ,東G,"214","-12.0 (-5.31%) "
5241,日本オーエー研究所,名M,"837","-3.0 (-0.36%) "
5242,アイズ,東G,"1,020","-20.0 (-1.92%) "
5243,ｎｏｔｅ,東G,"2,028","-64.0 (-3.06%) "
5244,ｊｉｇ．ｊｐ,東G,"232","-7.0 (-2.93%) "
5246,ＥＬＥＭＥＮＴＳ,東G,"647","-26.0 (-3.86%) "
5247,ＢＴＭ,東G,"649","-11.0 (-1.67%) "
5248,テクノロジーズ,東G,"522","-20.0 (-3.69%) "
5249,あさかわシステムズ,東PRO,"--","-- (--%) "
5250,ＧＭＯプライム・ストラテジー,東S,"1,180","+6.0 (+0.51%) "
5251,ウイズ・ワン,東PRO,"--","-- (--%) "
5252,日本ナレッジ,東G,"876","-24.0 (-2.67%) "
5253,カバー,東G,"1,594","-46.0 (-2.80%) "
5254,Ａｒｅｎｔ,東G,"4,320","-30.0 (-0.69%) "
5255,モンスターラボ,東G,"100","-13.0 (-11.50%) "
5256,Ｆｕｓｉｃ,東G,"2,141","-134.0 (-5.89%) "
5257,ノバシステム,東S,"2,390","-83.0 (-3.36%) "
5258,トランザクション・メディア・,東G,"309","-14.0 (-4.33%) "
5259,ＢＢＤイニシアティブ,東G,"1,105","-36.0 (-3.16%) "
5261,リソルＨＬＤＧ,東P,"8,750","-140.0 (-1.57%) "
5262,日本ヒューム,東P,"1,393","-67.0 (-4.59%) "
5268,旭コンクリート工業,東S,"956","-29.0 (-2.94%) "
5269,日本コンクリート工業,東P,"346","-12.0 (-3.35%) "
526A,ＪＰＸスターアップ急成長１００,東,"--","-- (--%) "
5271,トーヨーアサノ,東S,"2,354","-44.0 (-1.83%) "
5273,三谷セキサン,東S,"7,710","-230.0 (-2.90%) "
5279,日本興業,東S,"1,464","-17.0 (-1.15%) "
5280,ヨシコン,東S,"2,743","-23.0 (-0.83%) "
5282,ジオスター,東S,"463","-30.0 (-6.09%) "
5283,高見澤,東S,"3,650","-100.0 (-2.67%) "
5284,ヤマウＨＬＤＧ,東S,"2,432","-18.0 (-0.73%) "
5285,ヤマックス,東S,"1,668","-36.0 (-2.11%) "
5287,イトーヨーギョー,東S,"1,273","-58.0 (-4.36%) "
5288,アジアパイルＨＬＤＧ,東P,"1,452","-78.0 (-5.10%) "
5290,ベルテクスコーポレーション,東S,"1,705","-52.0 (-2.96%) "
529A,レクメド,東,"--","-- (--%) "
5301,東海カーボン,東P,"1,048.5","-46.0 (-4.20%) "
5302,日本カーボン,東P,"4,880","-130.0 (-2.59%) "
5304,ＳＥＣカーボン,東S,"2,944","-47.0 (-1.57%) "
530A,ＮＺＡＭ　東証ＲＥＩＴ指数,東,"--","-- (--%) "
5310,東洋炭素,東P,"5,790","-380.0 (-6.16%) "
531A,ＮＺＡＭ　日経平均高配当５０,東,"--","-- (--%) "
532A,ＮＺＡＭ　ＴＯＰＩＸ高４０,東,"--","-- (--%) "
5331,ノリタケ,東P,"6,810","-240.0 (-3.40%) "
5332,ＴＯＴＯ,東P,"5,895","-267.0 (-4.33%) "
5333,日本碍子,東P,"4,413","-136.0 (-2.99%) "
5334,日本特殊陶業,東P,"7,605","-257.0 (-3.27%) "
5337,ダントーＨＬＤＧ,東S,"641","-3.0 (-0.47%) "
533A,ＮＺＡＭ　ＳＰ５００ヘッジなし,東,"--","-- (--%) "
5341,ＡＳＡＨＩ　ＥＩＴＯＨＬＤＧ,東S,"195","-8.0 (-3.94%) "
5342,ジャニス工業,名M,"383","-4.0 (-1.03%) "
5343,ニッコー,名M,"250","-14.0 (-5.30%) "
5344,ＭＡＲＵＷＡ,東P,"61,320","-1,380.0 (-2.20%) "
534A,ＮＺＡＭ　ＮＡＳＤＡＱ１００,東,"--","-- (--%) "
5351,品川リフラ,東P,"2,411","-86.0 (-3.44%) "
5352,黒崎播磨,東P,"4,165","-5.0 (-0.12%) "
5355,日本坩堝,東S,"653","-7.0 (-1.06%) "
5356,美濃窯業,東S,"1,260","-41.0 (-3.15%) "
5357,ヨータイ,東P,"1,937","-59.0 (-2.96%) "
535A,ＮＺＡＭ　ＤＡＸ　ヘッジなし,東,"--","-- (--%) "
5363,東京窯業,東S,"619","-9.0 (-1.43%) "
5367,ニッカトー,東S,"799","-25.0 (-3.03%) "
5368,日本インシュレーション,東S,"1,250","-52.0 (-3.99%) "
536A,ＮＺＡＭ　先進国株　ヘッジなし,東,"--","-- (--%) "
537A,ＮＺＡＭ　全世界株　ヘッジなし,東,"--","-- (--%) "
5380,新東,東S,"1,601","-20.0 (-1.23%) "
5381,マイポックス,東S,"813","-60.0 (-6.87%) "
5384,フジミインコーポレーテッド,東P,"3,085","-195.0 (-5.95%) "
5386,鶴弥,東S,"378","-5.0 (-1.31%) "
5388,クニミネ工業,東S,"1,279","-39.0 (-2.96%) "
538A,ＮＺＡＭ　米国国債　７−１０年,東,"--","-- (--%) "
5391,エーアンドエーマテリアル,東S,"1,406","-47.0 (-3.23%) "
5393,ニチアス,東P,"8,922","-311.0 (-3.37%) "
539A,ＮＺＡＭ　海外債券　除く日本,東,"--","-- (--%) "
5401,日本製鉄,東P,"620.3","-9.2 (-1.46%) "
5406,神戸製鋼所,東P,"2,179.5","-83.5 (-3.69%) "
5408,中山製鋼所,東P,"632","0.0 (0.00%) "
540A,上場日経銀行株トップ１０,東,"--","-- (--%) "
5410,合同製鐵,東P,"3,875","-130.0 (-3.25%) "
5411,ＪＦＥＨＬＤＧ,東P,"2,037.5","-99.0 (-4.63%) "
541A,ＯｎｅＴＯＰＩＸ高配当グロース,東,"--","-- (--%) "
5423,東京製鐵,東P,"1,614","-2.0 (-0.12%) "
542A,ビタブリッドジャパン,東,"--","-- (--%) "
543A,,東,"--","-- (--%) "
5440,共英製鋼,東P,"2,568","-72.0 (-2.73%) "
5444,大和工業,東P,"12,440","-365.0 (-2.85%) "
5445,東京鐵鋼,東P,"6,150","-200.0 (-3.15%) "
5446,北越メタル,東S,"1,323","-5.0 (-0.38%) "
5449,大阪製鐵,東S,"2,547","+3.0 (+0.12%) "
544A,,東,"--","-- (--%) "
5451,ヨドコウ,東P,"1,624","-27.0 (-1.64%) "
5458,高砂鐵工,東S,"1,133","-40.0 (-3.41%) "
545A,,東,"--","-- (--%) "
5461,中部鋼鈑,東P,"2,320","-27.0 (-1.15%) "
5463,丸一鋼管,東P,"1,570.5","-52.5 (-3.23%) "
5464,モリ工業,東S,"1,046","+26.0 (+2.55%) "
546A,,東,"--","-- (--%) "
5471,大同特殊鋼,東P,"2,210","-134.0 (-5.72%) "
547A,,東,"--","-- (--%) "
5480,日本冶金工業,東P,"5,110","-130.0 (-2.48%) "
5482,愛知製鋼,東P,"3,305","-150.0 (-4.34%) "
5484,東北特殊鋼,東S,"2,278","-12.0 (-0.52%) "
5491,日本金属,東S,"1,074","-60.0 (-5.29%) "
5525,フロンティアＨＬＤＧ,東PRO,"--","-- (--%) "
5527,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏ,東G,"733","-14.0 (-1.87%) "
5528,フロンティアハウス,東PRO,"--","-- (--%) "
5530,日本システムバンク,名M,"1,021","+1.0 (+0.10%) "
5531,中山不動産,東PRO,"--","-- (--%) "
5532,リアルゲイト,東G,"3,135","-100.0 (-3.09%) "
5533,エリッツＨＬＤＧ,東S,"2,034","-41.0 (-1.98%) "
5534,エンゼルグループ,東PRO,"--","-- (--%) "
5535,ミガロＨＬＤＧ,東P,"381","-14.0 (-3.54%) "
5536,京橋アートレジデンス,東PRO,"--","-- (--%) "
5537,ＡｌｂａＬｉｎｋ,東G,"3,065","-370.0 (-10.77%) "
5541,大平洋金属,東P,"3,455","-360.0 (-9.44%) "
5542,新報国マテリアル,東S,"825","-26.0 (-3.06%) "
5563,新日本電工,東P,"448","-13.0 (-2.82%) "
5570,ジェノバ,東G,"672","-17.0 (-2.47%) "
5571,エキサイトＨＬＤＧ,東S,"1,057","-1.0 (-0.09%) "
5572,Ｒｉｄｇｅ−ｉ,東G,"2,195","-80.0 (-3.52%) "
5573,働楽ＨＬＤＧ,東PRO,"--","-- (--%) "
5574,ＡＢＥＪＡ,東G,"3,025","-265.0 (-8.05%) "
5575,Ｇｌｏｂｅｅ,東G,"611","+3.0 (+0.49%) "
5576,オービーシステム,東S,"2,726","-17.0 (-0.62%) "
5578,ＡＲアドバンストテクノロジ,東G,"858","-30.0 (-3.38%) "
5580,プロディライト,東G,"1,551","-32.0 (-2.02%) "
5581,カイテクノロジー,東PRO,"--","-- (--%) "
5582,グリッド,東G,"2,363","-77.0 (-3.16%) "
5584,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,東PRO,"--","-- (--%) "
5586,Ｌａｂｏｒｏ．ＡＩ,東G,"799","-31.0 (-3.73%) "
5587,インバウンドプラットフォーム,東G,"821","-64.0 (-7.23%) "
5588,ファーストアカウンティング,東G,"862","+21.0 (+2.50%) "
5589,オートサーバー,東S,"2,540","-30.0 (-1.17%) "
5590,ネットスターズ,東G,"777","-7.0 (-0.89%) "
5591,ＡＶＩＬＥＮ,東G,"951","-42.0 (-4.23%) "
5592,くすりの窓口,東G,"2,580","-42.0 (-1.60%) "
5594,エム・デー・ビー,東PRO,"--","-- (--%) "
5597,ブルーイノベーション,東G,"1,517","-176.0 (-10.40%) "
5598,Ｙｏｔｔａｖｉａｓ,東PRO,"--","-- (--%) "
5599,Ｓ＆Ｊ,東G,"1,504","-97.0 (-6.06%) "
5602,栗本鐵工所,東P,"1,658","-85.0 (-4.88%) "
5603,虹技,東S,"1,354","-44.0 (-3.15%) "
5607,中央可鍛工業,名M,"677","+1.0 (+0.15%) "
5609,日本鋳造,東S,"845","-19.0 (-2.20%) "
5612,日本鋳鉄管,東S,"1,788","-100.0 (-5.30%) "
5616,雨風太陽,東G,"814","-23.0 (-2.75%) "
5617,ウィル・ドゥ,東PRO,"--","-- (--%) "
5618,ナイル,東G,"314","-5.0 (-1.57%) "
5619,マーソ,東G,"--","-- (--%) "
5620,エスピーオー,東PRO,"--","-- (--%) "
5621,ヒューマンテクノロジーズ,東G,"1,452","-18.0 (-1.22%) "
5622,ワンビ,東PRO,"--","-- (--%) "
5631,日本製鋼所,東P,"9,955","-440.0 (-4.23%) "
5632,三菱製鋼,東P,"1,986","-84.0 (-4.06%) "
5644,メタルアート,東S,"5,380","-210.0 (-3.76%) "
5658,日亜鋼業,東S,"396","-8.0 (-1.98%) "
5659,日本精線,東P,"1,323","-37.0 (-2.72%) "
5660,神鋼鋼線工業,東S,"1,477","-36.0 (-2.38%) "
5695,パウダーテック,東S,"2,627","-80.0 (-2.96%) "
5697,サンユウ,東S,"780","-13.0 (-1.64%) "
5698,エンビプロＨＬＤＧ,東S,"940","-77.0 (-7.57%) "
5699,イボキン,東S,"1,521","-67.0 (-4.22%) "
5702,大紀アルミニウム工業所,東P,"1,431","-55.0 (-3.70%) "
5703,日本軽金属ＨＬＤＧ,東P,"3,030","-145.0 (-4.57%) "
5704,ＪＭＣ,東G,"418","-4.0 (-0.95%) "
5706,三井金属,東P,"36,130","-2,550.0 (-6.59%) "
5707,東邦亜鉛,東P,"1,618","-143.0 (-8.12%) "
5711,三菱マテリアル,東P,"5,648","-455.0 (-7.46%) "
5713,住友金属鉱山,東P,"11,995","-1,055.0 (-8.08%) "
5714,ＤＯＷＡ　ＨＬＤＧ,東P,"11,005","-825.0 (-6.97%) "
5715,古河機械金属,東P,"5,640","-340.0 (-5.69%) "
5721,エス・サイエンス,東S,"117","-7.0 (-5.65%) "
5724,アサカ理研,東S,"3,660","-240.0 (-6.15%) "
5726,大阪チタニウムテクノロジーズ,東P,"3,275","-100.0 (-2.96%) "
5727,東邦チタニウム,東P,"2,999","-41.0 (-1.35%) "
5729,日本精鉱,東S,"12,500","+660.0 (+5.57%) "
5741,ＵＡＣＪ,東P,"2,634","-128.0 (-4.63%) "
5742,エヌアイシ・オートテック,東S,"815","0.0 (0.00%) "
5753,日本伸銅,東S,"2,983","-12.0 (-0.40%) "
5757,ＣＫサンエツ,東P,"4,765","+10.0 (+0.21%) "
5801,古河電気工業,東P,"29,230","-590.0 (-1.98%) "
5802,住友電気工業,東P,"10,325","-540.0 (-4.97%) "
5803,フジクラ,東P,"27,350","-1,075.0 (-3.78%) "
5805,ＳＷＣＣ,東P,"16,150","-1,250.0 (-7.18%) "
5816,オーナンバ,東S,"1,702","-14.0 (-0.82%) "
5817,ＪＭＡＣＳ,東S,"1,878","-273.0 (-12.69%) "
5819,カナレ電気,東S,"2,022","-77.0 (-3.67%) "
5820,三ッ星,東S,"1,128","+68.0 (+6.42%) "
5821,平河ヒューテック,東P,"4,290","-155.0 (-3.49%) "
5830,いよぎんＨＬＤＧ,東P,"3,137","-122.0 (-3.74%) "
5831,しずおかＦＧ,東P,"2,882","-78.0 (-2.64%) "
5832,ちゅうぎんＦＧ,東P,"3,010","-57.0 (-1.86%) "
5834,ＳＢＩリーシングサービス,東G,"6,200","-30.0 (-0.48%) "
5838,楽天銀行,東P,"5,948","-287.0 (-4.60%) "
5840,日本総険,東PRO,"--","-- (--%) "
5842,インテグラル,東G,"3,160","-50.0 (-1.56%) "
5843,ニッポンインシュア,東S,"2,581","-62.0 (-2.35%) "
5844,京都ＦＧ,東P,"3,920","+88.0 (+2.30%) "
5845,全保連,東S,"1,030","-11.0 (-1.06%) "
5851,リョービ,東P,"2,820","-109.0 (-3.72%) "
5852,アーレスティ,東P,"880","-36.0 (-3.93%) "
5856,エルアイイーエイチ,東S,"19","0.0 (0.00%) "
5857,ＡＲＥＨＬＤＧ,東P,"4,375","-335.0 (-7.11%) "
5858,ＳＴＧ,東G,"1,629","+2.0 (+0.12%) "
5866,ＷｉｚＢｉｚ,東PRO,"--","-- (--%) "
5867,エスネットワークス,東G,"1,198","-41.0 (-3.31%) "
5868,ロココ,東S,"1,090","-21.0 (-1.89%) "
5869,早稲田学習研究会,東S,"1,303","-32.0 (-2.40%) "
5870,ナルネットコミュニケーションズ,東G,"1,115","-8.0 (-0.71%) "
5871,ＳＯＬＩＺＥ　ＨＬＤＧ,東S,"1,375","-16.0 (-1.15%) "
5883,ＧＴ　ＨＬＤＧ,東PRO,"--","-- (--%) "
5884,クラダシ,東G,"440","-10.0 (-2.22%) "
5885,ジーデップ・アドバンス,東S,"2,761","-62.0 (-2.20%) "
5886,ＯＯＫＡＢＥ　ＧＬＡＳＳ,東PRO,"--","-- (--%) "
5887,光響,東PRO,"--","-- (--%) "
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,東G,"4,035","-70.0 (-1.71%) "
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈ,東P,"1,894","-78.0 (-3.96%) "
5890,オフィスバスターズ,東PRO,"--","-- (--%) "
5891,魁力屋,東S,"1,560","-34.0 (-2.13%) "
5892,ｙｕｔｏｒｉ,東G,"2,188","-77.0 (-3.40%) "
5893,ＲＡＶＩＰＡ,東PRO,"--","-- (--%) "
5900,ダイケン,東S,"842","0.0 (0.00%) "
5901,東洋製罐グループＨＬＤＧ,東P,"3,942","-123.0 (-3.03%) "
5902,ホッカンＨＬＤＧ,東P,"2,516","+11.0 (+0.44%) "
5903,シンポ,東S,"1,235","0.0 (0.00%) "
5905,日本製罐,東S,"1,290","-30.0 (-2.27%) "
5906,エムケー精工,東S,"979","-26.0 (-2.59%) "
5909,コロナ,東S,"1,022","-50.0 (-4.66%) "
5911,横河ブリッジＨＬＤＧ,東P,"3,110","-40.0 (-1.27%) "
5915,駒井ハルテック,東S,"2,149","-10.0 (-0.46%) "
5918,瀧上工業,東S,"7,390","+110.0 (+1.51%) "
5921,川岸工業,東S,"4,430","-15.0 (-0.34%) "
5922,那須電機鉄工,東S,"20,240","-120.0 (-0.59%) "
5923,高田機工,東S,"1,315","+2.0 (+0.15%) "
5928,アルメタックス,東S,"305","-11.0 (-3.48%) "
5929,三和ＨＬＤＧ,東P,"3,875","-210.0 (-5.14%) "
5930,文化シヤッター,東P,"2,047","-53.0 (-2.52%) "
5932,三協立山,東P,"691","-21.0 (-2.95%) "
5933,アルインコ,東P,"1,150","-21.0 (-1.79%) "
5936,東洋シヤッター,東S,"965","-19.0 (-1.93%) "
5938,ＬＩＸＩＬ,東P,"1,770","-38.0 (-2.10%) "
5939,大谷工業,東S,"8,850","-630.0 (-6.65%) "
5940,不二サッシ,東S,"1,025","-31.0 (-2.94%) "
5941,中西製作所,東S,"2,680","-20.0 (-0.74%) "
5942,日本フイルコン,東S,"572","-4.0 (-0.69%) "
5943,ノーリツ,東P,"2,353","-54.0 (-2.24%) "
5945,天龍製鋸,東S,"2,597","+9.0 (+0.35%) "
5946,長府製作所,東P,"2,191","+2.0 (+0.09%) "
5947,リンナイ,東P,"4,061","-100.0 (-2.40%) "
5949,ユニプレス,東P,"1,445","-14.0 (-0.96%) "
5950,日本パワーファスニング,東S,"187","-2.0 (-1.06%) "
5951,ダイニチ工業,東S,"1,046","0.0 (0.00%) "
5952,アマテイ,東S,"200","-3.0 (-1.48%) "
5955,ワイズＨＬＤＧ,東S,"137","-14.0 (-9.27%) "
5956,トーソー,東S,"664","+4.0 (+0.61%) "
5957,日東精工,東P,"789","-19.0 (-2.35%) "
5958,三洋工業,東S,"5,220","-50.0 (-0.95%) "
5959,岡部,東P,"1,006","-17.0 (-1.66%) "
5962,浅香工業,東S,"2,046","-33.0 (-1.59%) "
5965,フジマック,東S,"1,143","-23.0 (-1.97%) "
5966,京都機械工具,東S,"2,526","-27.0 (-1.06%) "
5967,ＴＯＮＥ,東S,"484","0.0 (0.00%) "
5969,ロブテックス,東S,"1,302","+4.0 (+0.31%) "
5970,ジーテクト,東P,"1,970","-66.0 (-3.24%) "
5971,共和工業所,東S,"7,660","-50.0 (-0.65%) "
5973,トーアミ,東S,"620","-24.0 (-3.73%) "
5974,中国工業,東S,"832","-1.0 (-0.12%) "
5975,東プレ,東P,"2,834","-127.0 (-4.29%) "
5976,高周波熱錬,東P,"1,452","-40.0 (-2.68%) "
5979,カネソウ,名M,"--","-- (--%) "
5981,東京製綱,東P,"1,992","-46.0 (-2.26%) "
5982,マルゼン,東S,"4,080","+15.0 (+0.37%) "
5983,イワブチ,東S,"13,200","-380.0 (-2.80%) "
5984,兼房,東S,"869","-8.0 (-0.91%) "
5985,サンコール,東S,"1,377","+135.0 (+10.87%) "
5986,モリテック　スチール,東S,"234","-9.0 (-3.70%) "
5987,オーネックス,東S,"1,823","-76.0 (-4.00%) "
5988,パイオラックス,東P,"1,733","-43.0 (-2.42%) "
5989,エイチワン,東P,"1,395","-57.0 (-3.93%) "
5990,スーパーツール,東S,"1,980","-36.0 (-1.79%) "
5991,ニッパツ,東P,"2,885.5","-114.5 (-3.82%) "
5992,中央発條,東S,"3,455","-90.0 (-2.54%) "
5994,ファインシンター,東S,"1,638","-81.0 (-4.71%) "
5997,協立エアテック,東S,"781","-9.0 (-1.14%) "
5998,アドバネクス,東S,"2,120","-128.0 (-5.69%) "
6005,三浦工業,東P,"3,209","-59.0 (-1.81%) "
6013,タクマ,東P,"3,000","-20.0 (-0.66%) "
6016,ジャパンエンジン,東S,"14,100","-1,040.0 (-6.87%) "
6018,阪神内燃機工業,東S,"4,660","-320.0 (-6.43%) "
6022,赤阪鐵工所,東S,"3,540","-295.0 (-7.69%) "
6023,ダイハツインフィニアース,東S,"2,356","-154.0 (-6.14%) "
6025,日本ＰＣサービス,名N,"656","-10.0 (-1.50%) "
6027,弁護士ドットコム,東P,"2,455","+11.0 (+0.45%) "
6029,アトラグループ,東S,"147","-5.0 (-3.29%) "
6030,アドベンチャー,東G,"1,750","-153.0 (-8.04%) "
6031,ＺＥＴＡ,東G,"260","-9.0 (-3.35%) "
6033,エクストリーム,東G,"1,490","-4.0 (-0.27%) "
6034,ＭＲＴ,東G,"631","-9.0 (-1.41%) "
6035,アイ・アールジャパンＨＬＤＧ,東P,"786","-16.0 (-2.00%) "
6036,ＫｅｅＰｅｒ技研,東P,"3,325","-250.0 (-6.99%) "
6037,楽待,東S,"985","-24.0 (-2.38%) "
6038,イード,東G,"926","-6.0 (-0.64%) "
6039,日本動物高度医療センター,東G,"1,325","-55.0 (-3.99%) "
6040,日本スキー場開発,東G,"445","-24.0 (-5.12%) "
6042,ニッキ,東S,"4,455","-85.0 (-1.87%) "
6044,三機サービス,東S,"1,750","-33.0 (-1.85%) "
6045,レントラックス,東G,"1,720","-17.0 (-0.98%) "
6046,リンクバル,東G,"192","-8.0 (-4.00%) "
6047,Ｇｕｎｏｓｙ,東P,"554","-15.0 (-2.64%) "
6049,イトクロ,東G,"256","+2.0 (+0.79%) "
6050,イー・ガーディアン,東P,"1,607","-41.0 (-2.49%) "
6054,リブセンス,東S,"140","-16.0 (-10.26%) "
6055,ジャパンマテリアル,東P,"2,005","-121.0 (-5.69%) "
6058,ベクトル,東P,"1,319","-70.0 (-5.04%) "
6059,ウチヤマＨＬＤＧ,東S,"390","-12.0 (-2.99%) "
6061,ユニバーサル園芸社,東S,"3,140","-45.0 (-1.41%) "
6062,チャーム・ケア,東P,"1,363","-59.0 (-4.15%) "
6063,日本エマージェンシーアシスタン,東S,"974","-11.0 (-1.12%) "
6069,トレンダーズ,東G,"753","-22.0 (-2.84%) "
6070,キャリアリンク,東P,"2,718","-67.0 (-2.41%) "
6071,ＩＢＪ,東P,"712","-37.0 (-4.94%) "
6072,地盤ネットＨＬＤＧ,東S,"1,102","+67.0 (+6.47%) "
6073,アサンテ,東P,"1,586","-21.0 (-1.31%) "
6074,ジェイエスエス,東S,"533","-8.0 (-1.48%) "
6078,バリューＨＲ,東P,"1,396","-39.0 (-2.72%) "
6080,Ｍ＆Ａキャピタルパートナーズ,東P,"3,630","-110.0 (-2.94%) "
6081,アライドアーキテクツ,東G,"406","+1.0 (+0.25%) "
6082,ライドオンエクスプレスＨＬＤＧ,東S,"1,026","-10.0 (-0.97%) "
6083,ＥＲＩ　ＨＬＤＧ,東S,"4,510","-170.0 (-3.63%) "
6085,アーキテクツ・スタジオ・ジャパ,東G,"2,891","+500.0 (+20.91%) "
6086,シンメンテＨＬＤＧ,東G,"1,175","-31.0 (-2.57%) "
6087,アビスト,東S,"3,445","-5.0 (-0.14%) "
6088,シグマクシス・ＨＬＤＧ,東P,"707","-28.0 (-3.81%) "
6089,ウィルグループ,東P,"1,265","-43.0 (-3.29%) "
6090,ヒューマン・メタボローム・テク,東S,"700","-3.0 (-0.43%) "
6091,ウエスコＨＬＤＧ,東S,"911","-7.0 (-0.76%) "
6092,エンバイオＨＬＤＧ,東S,"641","-31.0 (-4.61%) "
6093,エスクロー・エージェント・ジャ,東S,"168","-5.0 (-2.89%) "
6094,フリークアウトＨＬＤＧ,東G,"728","-37.0 (-4.84%) "
6096,レアジョブ,東S,"300","-9.0 (-2.91%) "
6098,リクルートＨＬＤＧ,東P,"6,784","+96.0 (+1.44%) "
6099,エラン,東P,"741","-27.0 (-3.52%) "
6101,ツガミ,東P,"4,045","-40.0 (-0.98%) "
6103,オークマ,東P,"4,370","-265.0 (-5.72%) "
6104,芝浦機械,東P,"4,315","-205.0 (-4.54%) "
6111,旭精機工業,名M,"2,526","+3.0 (+0.12%) "
6113,アマダ,東P,"2,535","-125.5 (-4.72%) "
6118,アイダエンジニアリング,東P,"1,166","-27.0 (-2.26%) "
6125,岡本工作機械製作所,東S,"4,750","-40.0 (-0.84%) "
6134,ＦＵＪＩ,東P,"5,812","-209.0 (-3.47%) "
6135,牧野フライス製作所,東P,"11,620","-30.0 (-0.26%) "
6136,オーエスジー,東P,"2,822","-103.0 (-3.52%) "
6137,小池酸素工業,東S,"2,299","-48.0 (-2.05%) "
6138,ダイジェット工業,東S,"1,175","-32.0 (-2.65%) "
6140,旭ダイヤモンド工業,東P,"1,517","-142.0 (-8.56%) "
6141,ＤＭＧ森精機,東P,"2,848","-175.0 (-5.79%) "
6142,富士精工,名M,"1,570","+37.0 (+2.41%) "
6143,ソディック,東P,"1,480","-61.0 (-3.96%) "
6144,西部電機,東S,"2,893","-82.0 (-2.76%) "
6145,ＮＩＴＴＯＫＵ,東S,"2,581","-52.0 (-1.97%) "
6146,ディスコ,東P,"73,030","-1,880.0 (-2.51%) "
6147,ヤマザキ,東S,"325","-12.0 (-3.56%) "
6149,小田原エンジニアリング,東S,"2,182","-18.0 (-0.82%) "
6150,タケダ機械,東S,"3,360","-65.0 (-1.90%) "
6151,日東工器,東P,"1,878","+41.0 (+2.23%) "
6155,高松機械工業,東S,"473","-6.0 (-1.25%) "
6156,エーワン精密,東S,"1,978","-35.0 (-1.74%) "
6157,日進工具,東S,"908","-19.0 (-2.05%) "
6158,和井田製作所,東S,"1,016","-29.0 (-2.78%) "
6159,ミクロン精密,東S,"2,266","+29.0 (+1.30%) "
6161,エスティック,東S,"1,067","-30.0 (-2.73%) "
6165,パンチ工業,東S,"528","-17.0 (-3.12%) "
6166,中村超硬,東G,"818","-80.0 (-8.91%) "
6167,冨士ダイス,東P,"1,209","-60.0 (-4.73%) "
6168,ＯＮＥ　ＧＲＯＵＰ,東PRO,"--","-- (--%) "
6171,土木管理総合試験所,東S,"433","-13.0 (-2.91%) "
6173,アクアライン,東G,"150","-10.0 (-6.25%) "
6174,デンタス,東PRO,"--","-- (--%) "
6176,ブランジスタ,東S,"899","+150.0 (+20.03%) "
6177,ＡｐｐＢａｎｋ,東G,"115","-8.0 (-6.50%) "
6178,日本郵政,東P,"1,958","-16.0 (-0.81%) "
6180,ＧＭＯメディア,東G,"4,275","-200.0 (-4.47%) "
6181,タメニー,東G,"103","-6.0 (-5.50%) "
6182,メタリアル,東G,"497","-7.0 (-1.39%) "
6183,ベルシステム２４ＨＬＤＧ,東P,"1,425","-67.0 (-4.49%) "
6184,鎌倉新書,東P,"526","-18.0 (-3.31%) "
6185,ＳＭＮ,東S,"418","-9.0 (-2.11%) "
6186,一蔵,東S,"383","-7.0 (-1.79%) "
6189,グローバルキッズＣＯＭＰＡＮＹ,東S,"980","+150.0 (+18.07%) "
6190,フェニックスバイオ,東G,"463","-23.0 (-4.73%) "
6191,エアトリ,東P,"721","-10.0 (-1.37%) "
6193,バーチャレクスＨＬＤＧ,東G,"1,015","-6.0 (-0.59%) "
6194,アトラエ,東P,"709","-24.0 (-3.27%) "
